regime_id,pub_order,circuit_inventory_id,pair_id,i,j,all_zero_key,all_zero_count,shots_observed,kernel_value_raw
H1,247,zz4_H1_zz4_pair_0247,zz4_pair_0247,14,16,0000,54,1024,0.052734375
H1,248,zz4_H1_zz4_pair_0248,zz4_pair_0248,14,17,0000,86,1024,0.083984375
H1,249,zz4_H1_zz4_pair_0249,zz4_pair_0249,14,18,0000,118,1024,0.115234375
H1,250,zz4_H1_zz4_pair_0250,zz4_pair_0250,14,19,0000,41,1024,0.0400390625
H1,251,zz4_H1_zz4_pair_0251,zz4_pair_0251,14,20,0000,167,1024,0.1630859375
H1,252,zz4_H1_zz4_pair_0252,zz4_pair_0252,14,21,0000,72,1024,0.0703125
H1,253,zz4_H1_zz4_pair_0253,zz4_pair_0253,14,22,0000,128,1024,0.125
H1,254,zz4_H1_zz4_pair_0254,zz4_pair_0254,14,23,0000,31,1024,0.0302734375
H1,255,zz4_H1_zz4_pair_0255,zz4_pair_0255,15,15,0000,954,1024,0.931640625
H1,256,zz4_H1_zz4_pair_0256,zz4_pair_0256,15,16,0000,119,1024,0.1162109375
H1,257,zz4_H1_zz4_pair_0257,zz4_pair_0257,15,17,0000,37,1024,0.0361328125
H1,258,zz4_H1_zz4_pair_0258,zz4_pair_0258,15,18,0000,30,1024,0.029296875
H1,259,zz4_H1_zz4_pair_0259,zz4_pair_0259,15,19,0000,63,1024,0.0615234375
H1,260,zz4_H1_zz4_pair_0260,zz4_pair_0260,15,20,0000,19,1024,0.0185546875
H1,261,zz4_H1_zz4_pair_0261,zz4_pair_0261,15,21,0000,14,1024,0.013671875
H1,262,zz4_H1_zz4_pair_0262,zz4_pair_0262,15,22,0000,42,1024,0.041015625
H1,263,zz4_H1_zz4_pair_0263,zz4_pair_0263,15,23,0000,59,1024,0.0576171875
H1,264,zz4_H1_zz4_pair_0264,zz4_pair_0264,16,16,0000,954,1024,0.931640625
H1,265,zz4_H1_zz4_pair_0265,zz4_pair_0265,16,17,0000,61,1024,0.0595703125
H1,266,zz4_H1_zz4_pair_0266,zz4_pair_0266,16,18,0000,100,1024,0.09765625
H1,267,zz4_H1_zz4_pair_0267,zz4_pair_0267,16,19,0000,353,1024,0.3447265625
H1,268,zz4_H1_zz4_pair_0268,zz4_pair_0268,16,20,0000,50,1024,0.048828125
H1,269,zz4_H1_zz4_pair_0269,zz4_pair_0269,16,21,0000,72,1024,0.0703125
H1,270,zz4_H1_zz4_pair_0270,zz4_pair_0270,16,22,0000,54,1024,0.052734375
H1,271,zz4_H1_zz4_pair_0271,zz4_pair_0271,16,23,0000,15,1024,0.0146484375
H1,272,zz4_H1_zz4_pair_0272,zz4_pair_0272,17,17,0000,947,1024,0.9248046875
H1,273,zz4_H1_zz4_pair_0273,zz4_pair_0273,17,18,0000,280,1024,0.2734375
H1,274,zz4_H1_zz4_pair_0274,zz4_pair_0274,17,19,0000,123,1024,0.1201171875
H1,275,zz4_H1_zz4_pair_0275,zz4_pair_0275,17,20,0000,249,1024,0.2431640625
H1,276,zz4_H1_zz4_pair_0276,zz4_pair_0276,17,21,0000,11,1024,0.0107421875
H1,277,zz4_H1_zz4_pair_0277,zz4_pair_0277,17,22,0000,130,1024,0.126953125
H1,278,zz4_H1_zz4_pair_0278,zz4_pair_0278,17,23,0000,22,1024,0.021484375
H1,279,zz4_H1_zz4_pair_0279,zz4_pair_0279,18,18,0000,960,1024,0.9375
H1,280,zz4_H1_zz4_pair_0280,zz4_pair_0280,18,19,0000,90,1024,0.087890625
H1,281,zz4_H1_zz4_pair_0281,zz4_pair_0281,18,20,0000,152,1024,0.1484375
H1,282,zz4_H1_zz4_pair_0282,zz4_pair_0282,18,21,0000,40,1024,0.0390625
H1,283,zz4_H1_zz4_pair_0283,zz4_pair_0283,18,22,0000,166,1024,0.162109375
H1,284,zz4_H1_zz4_pair_0284,zz4_pair_0284,18,23,0000,26,1024,0.025390625
H1,285,zz4_H1_zz4_pair_0285,zz4_pair_0285,19,19,0000,966,1024,0.943359375
H1,286,zz4_H1_zz4_pair_0286,zz4_pair_0286,19,20,0000,151,1024,0.1474609375
H1,287,zz4_H1_zz4_pair_0287,zz4_pair_0287,19,21,0000,149,1024,0.1455078125
H1,288,zz4_H1_zz4_pair_0288,zz4_pair_0288,19,22,0000,69,1024,0.0673828125
H1,289,zz4_H1_zz4_pair_0289,zz4_pair_0289,19,23,0000,12,1024,0.01171875
H1,290,zz4_H1_zz4_pair_0290,zz4_pair_0290,20,20,0000,955,1024,0.9326171875
H1,291,zz4_H1_zz4_pair_0291,zz4_pair_0291,20,21,0000,54,1024,0.052734375
H1,292,zz4_H1_zz4_pair_0292,zz4_pair_0292,20,22,0000,80,1024,0.078125
H1,293,zz4_H1_zz4_pair_0293,zz4_pair_0293,20,23,0000,16,1024,0.015625
H1,294,zz4_H1_zz4_pair_0294,zz4_pair_0294,21,21,0000,959,1024,0.9365234375
H1,295,zz4_H1_zz4_pair_0295,zz4_pair_0295,21,22,0000,64,1024,0.0625
H1,296,zz4_H1_zz4_pair_0296,zz4_pair_0296,21,23,0000,44,1024,0.04296875
H1,297,zz4_H1_zz4_pair_0297,zz4_pair_0297,22,22,0000,973,1024,0.9501953125
H1,298,zz4_H1_zz4_pair_0298,zz4_pair_0298,22,23,0000,66,1024,0.064453125
H1,299,zz4_H1_zz4_pair_0299,zz4_pair_0299,23,23,0000,950,1024,0.927734375
H2,0,zz4_H2_zz4_pair_0000,zz4_pair_0000,0,0,0000,978,1024,0.955078125
H2,1,zz4_H2_zz4_pair_0001,zz4_pair_0001,0,1,0000,29,1024,0.0283203125
H2,2,zz4_H2_zz4_pair_0002,zz4_pair_0002,0,2,0000,39,1024,0.0380859375
H2,3,zz4_H2_zz4_pair_0003,zz4_pair_0003,0,3,0000,37,1024,0.0361328125
H2,4,zz4_H2_zz4_pair_0004,zz4_pair_0004,0,4,0000,26,1024,0.025390625
H2,5,zz4_H2_zz4_pair_0005,zz4_pair_0005,0,5,0000,24,1024,0.0234375
H2,6,zz4_H2_zz4_pair_0006,zz4_pair_0006,0,6,0000,73,1024,0.0712890625
H2,7,zz4_H2_zz4_pair_0007,zz4_pair_0007,0,7,0000,45,1024,0.0439453125
H2,8,zz4_H2_zz4_pair_0008,zz4_pair_0008,0,8,0000,47,1024,0.0458984375
H2,9,zz4_H2_zz4_pair_0009,zz4_pair_0009,0,9,0000,84,1024,0.08203125
H2,10,zz4_H2_zz4_pair_0010,zz4_pair_0010,0,10,0000,13,1024,0.0126953125
H2,11,zz4_H2_zz4_pair_0011,zz4_pair_0011,0,11,0000,31,1024,0.0302734375
H2,12,zz4_H2_zz4_pair_0012,zz4_pair_0012,0,12,0000,30,1024,0.029296875
H2,13,zz4_H2_zz4_pair_0013,zz4_pair_0013,0,13,0000,42,1024,0.041015625
H2,14,zz4_H2_zz4_pair_0014,zz4_pair_0014,0,14,0000,160,1024,0.15625
H2,15,zz4_H2_zz4_pair_0015,zz4_pair_0015,0,15,0000,256,1024,0.25
H2,16,zz4_H2_zz4_pair_0016,zz4_pair_0016,0,16,0000,102,1024,0.099609375
H2,17,zz4_H2_zz4_pair_0017,zz4_pair_0017,0,17,0000,15,1024,0.0146484375
H2,18,zz4_H2_zz4_pair_0018,zz4_pair_0018,0,18,0000,16,1024,0.015625
H2,19,zz4_H2_zz4_pair_0019,zz4_pair_0019,0,19,0000,66,1024,0.064453125
H2,20,zz4_H2_zz4_pair_0020,zz4_pair_0020,0,20,0000,38,1024,0.037109375
H2,21,zz4_H2_zz4_pair_0021,zz4_pair_0021,0,21,0000,16,1024,0.015625
H2,22,zz4_H2_zz4_pair_0022,zz4_pair_0022,0,22,0000,29,1024,0.0283203125
H2,23,zz4_H2_zz4_pair_0023,zz4_pair_0023,0,23,0000,102,1024,0.099609375
H2,24,zz4_H2_zz4_pair_0024,zz4_pair_0024,1,1,0000,957,1024,0.9345703125
H2,25,zz4_H2_zz4_pair_0025,zz4_pair_0025,1,2,0000,51,1024,0.0498046875
H2,26,zz4_H2_zz4_pair_0026,zz4_pair_0026,1,3,0000,71,1024,0.0693359375
H2,27,zz4_H2_zz4_pair_0027,zz4_pair_0027,1,4,0000,58,1024,0.056640625
H2,28,zz4_H2_zz4_pair_0028,zz4_pair_0028,1,5,0000,416,1024,0.40625
H2,29,zz4_H2_zz4_pair_0029,zz4_pair_0029,1,6,0000,78,1024,0.076171875
H2,30,zz4_H2_zz4_pair_0030,zz4_pair_0030,1,7,0000,79,1024,0.0771484375
H2,31,zz4_H2_zz4_pair_0031,zz4_pair_0031,1,8,0000,65,1024,0.0634765625
H2,32,zz4_H2_zz4_pair_0032,zz4_pair_0032,1,9,0000,145,1024,0.1416015625
H2,33,zz4_H2_zz4_pair_0033,zz4_pair_0033,1,10,0000,157,1024,0.1533203125
H2,34,zz4_H2_zz4_pair_0034,zz4_pair_0034,1,11,0000,83,1024,0.0810546875
H2,35,zz4_H2_zz4_pair_0035,zz4_pair_0035,1,12,0000,282,1024,0.275390625
H2,36,zz4_H2_zz4_pair_0036,zz4_pair_0036,1,13,0000,47,1024,0.0458984375
H2,37,zz4_H2_zz4_pair_0037,zz4_pair_0037,1,14,0000,23,1024,0.0224609375
H2,38,zz4_H2_zz4_pair_0038,zz4_pair_0038,1,15,0000,18,1024,0.017578125
H2,39,zz4_H2_zz4_pair_0039,zz4_pair_0039,1,16,0000,169,1024,0.1650390625
H2,40,zz4_H2_zz4_pair_0040,zz4_pair_0040,1,17,0000,100,1024,0.09765625
H2,41,zz4_H2_zz4_pair_0041,zz4_pair_0041,1,18,0000,124,1024,0.12109375
H2,42,zz4_H2_zz4_pair_0042,zz4_pair_0042,1,19,0000,43,1024,0.0419921875
H2,43,zz4_H2_zz4_pair_0043,zz4_pair_0043,1,20,0000,61,1024,0.0595703125
H2,44,zz4_H2_zz4_pair_0044,zz4_pair_0044,1,21,0000,112,1024,0.109375
H2,45,zz4_H2_zz4_pair_0045,zz4_pair_0045,1,22,0000,199,1024,0.1943359375
H2,46,zz4_H2_zz4_pair_0046,zz4_pair_0046,1,23,0000,130,1024,0.126953125
H2,47,zz4_H2_zz4_pair_0047,zz4_pair_0047,2,2,0000,978,1024,0.955078125
H2,48,zz4_H2_zz4_pair_0048,zz4_pair_0048,2,3,0000,159,1024,0.1552734375
H2,49,zz4_H2_zz4_pair_0049,zz4_pair_0049,2,4,0000,138,1024,0.134765625
H2,50,zz4_H2_zz4_pair_0050,zz4_pair_0050,2,5,0000,12,1024,0.01171875
H2,51,zz4_H2_zz4_pair_0051,zz4_pair_0051,2,6,0000,423,1024,0.4130859375
H2,52,zz4_H2_zz4_pair_0052,zz4_pair_0052,2,7,0000,44,1024,0.04296875
H2,53,zz4_H2_zz4_pair_0053,zz4_pair_0053,2,8,0000,27,1024,0.0263671875
H2,54,zz4_H2_zz4_pair_0054,zz4_pair_0054,2,9,0000,24,1024,0.0234375
H2,55,zz4_H2_zz4_pair_0055,zz4_pair_0055,2,10,0000,423,1024,0.4130859375
H2,56,zz4_H2_zz4_pair_0056,zz4_pair_0056,2,11,0000,69,1024,0.0673828125
H2,57,zz4_H2_zz4_pair_0057,zz4_pair_0057,2,12,0000,74,1024,0.072265625
H2,58,zz4_H2_zz4_pair_0058,zz4_pair_0058,2,13,0000,38,1024,0.037109375
H2,59,zz4_H2_zz4_pair_0059,zz4_pair_0059,2,14,0000,65,1024,0.0634765625
H2,60,zz4_H2_zz4_pair_0060,zz4_pair_0060,2,15,0000,16,1024,0.015625
H2,61,zz4_H2_zz4_pair_0061,zz4_pair_0061,2,16,0000,66,1024,0.064453125
H2,62,zz4_H2_zz4_pair_0062,zz4_pair_0062,2,17,0000,46,1024,0.044921875
H2,63,zz4_H2_zz4_pair_0063,zz4_pair_0063,2,18,0000,55,1024,0.0537109375
H2,64,zz4_H2_zz4_pair_0064,zz4_pair_0064,2,19,0000,107,1024,0.1044921875
H2,65,zz4_H2_zz4_pair_0065,zz4_pair_0065,2,20,0000,138,1024,0.134765625
H2,66,zz4_H2_zz4_pair_0066,zz4_pair_0066,2,21,0000,13,1024,0.0126953125
H2,67,zz4_H2_zz4_pair_0067,zz4_pair_0067,2,22,0000,349,1024,0.3408203125
H2,68,zz4_H2_zz4_pair_0068,zz4_pair_0068,2,23,0000,13,1024,0.0126953125
H2,69,zz4_H2_zz4_pair_0069,zz4_pair_0069,3,3,0000,969,1024,0.9462890625
H2,70,zz4_H2_zz4_pair_0070,zz4_pair_0070,3,4,0000,13,1024,0.0126953125
H2,71,zz4_H2_zz4_pair_0071,zz4_pair_0071,3,5,0000,76,1024,0.07421875
H2,72,zz4_H2_zz4_pair_0072,zz4_pair_0072,3,6,0000,156,1024,0.15234375
H2,73,zz4_H2_zz4_pair_0073,zz4_pair_0073,3,7,0000,21,1024,0.0205078125
H2,74,zz4_H2_zz4_pair_0074,zz4_pair_0074,3,8,0000,96,1024,0.09375
H2,75,zz4_H2_zz4_pair_0075,zz4_pair_0075,3,9,0000,28,1024,0.02734375
H2,76,zz4_H2_zz4_pair_0076,zz4_pair_0076,3,10,0000,123,1024,0.1201171875
H2,77,zz4_H2_zz4_pair_0077,zz4_pair_0077,3,11,0000,88,1024,0.0859375
H2,78,zz4_H2_zz4_pair_0078,zz4_pair_0078,3,12,0000,27,1024,0.0263671875
H2,79,zz4_H2_zz4_pair_0079,zz4_pair_0079,3,13,0000,17,1024,0.0166015625
H2,80,zz4_H2_zz4_pair_0080,zz4_pair_0080,3,14,0000,98,1024,0.095703125
H2,81,zz4_H2_zz4_pair_0081,zz4_pair_0081,3,15,0000,70,1024,0.068359375
H2,82,zz4_H2_zz4_pair_0082,zz4_pair_0082,3,16,0000,117,1024,0.1142578125
H2,83,zz4_H2_zz4_pair_0083,zz4_pair_0083,3,17,0000,55,1024,0.0537109375
H2,84,zz4_H2_zz4_pair_0084,zz4_pair_0084,3,18,0000,57,1024,0.0556640625
H2,85,zz4_H2_zz4_pair_0085,zz4_pair_0085,3,19,0000,70,1024,0.068359375
H2,86,zz4_H2_zz4_pair_0086,zz4_pair_0086,3,20,0000,24,1024,0.0234375
H2,87,zz4_H2_zz4_pair_0087,zz4_pair_0087,3,21,0000,55,1024,0.0537109375
H2,88,zz4_H2_zz4_pair_0088,zz4_pair_0088,3,22,0000,86,1024,0.083984375
H2,89,zz4_H2_zz4_pair_0089,zz4_pair_0089,3,23,0000,76,1024,0.07421875
H2,90,zz4_H2_zz4_pair_0090,zz4_pair_0090,4,4,0000,972,1024,0.94921875
H2,91,zz4_H2_zz4_pair_0091,zz4_pair_0091,4,5,0000,32,1024,0.03125
H2,92,zz4_H2_zz4_pair_0092,zz4_pair_0092,4,6,0000,71,1024,0.0693359375
H2,93,zz4_H2_zz4_pair_0093,zz4_pair_0093,4,7,0000,53,1024,0.0517578125
H2,94,zz4_H2_zz4_pair_0094,zz4_pair_0094,4,8,0000,52,1024,0.05078125
H2,95,zz4_H2_zz4_pair_0095,zz4_pair_0095,4,9,0000,133,1024,0.1298828125
H2,96,zz4_H2_zz4_pair_0096,zz4_pair_0096,4,10,0000,54,1024,0.052734375
H2,97,zz4_H2_zz4_pair_0097,zz4_pair_0097,4,11,0000,50,1024,0.048828125
H2,98,zz4_H2_zz4_pair_0098,zz4_pair_0098,4,12,0000,38,1024,0.037109375
H2,99,zz4_H2_zz4_pair_0099,zz4_pair_0099,4,13,0000,242,1024,0.236328125
H2,100,zz4_H2_zz4_pair_0100,zz4_pair_0100,4,14,0000,54,1024,0.052734375
H2,101,zz4_H2_zz4_pair_0101,zz4_pair_0101,4,15,0000,64,1024,0.0625
H2,102,zz4_H2_zz4_pair_0102,zz4_pair_0102,4,16,0000,35,1024,0.0341796875
H2,103,zz4_H2_zz4_pair_0103,zz4_pair_0103,4,17,0000,197,1024,0.1923828125
H2,104,zz4_H2_zz4_pair_0104,zz4_pair_0104,4,18,0000,67,1024,0.0654296875
H2,105,zz4_H2_zz4_pair_0105,zz4_pair_0105,4,19,0000,125,1024,0.1220703125
H2,106,zz4_H2_zz4_pair_0106,zz4_pair_0106,4,20,0000,464,1024,0.453125
H2,107,zz4_H2_zz4_pair_0107,zz4_pair_0107,4,21,0000,80,1024,0.078125
H2,108,zz4_H2_zz4_pair_0108,zz4_pair_0108,4,22,0000,88,1024,0.0859375
H2,109,zz4_H2_zz4_pair_0109,zz4_pair_0109,4,23,0000,27,1024,0.0263671875
H2,110,zz4_H2_zz4_pair_0110,zz4_pair_0110,5,5,0000,959,1024,0.9365234375
H2,111,zz4_H2_zz4_pair_0111,zz4_pair_0111,5,6,0000,19,1024,0.0185546875
H2,112,zz4_H2_zz4_pair_0112,zz4_pair_0112,5,7,0000,87,1024,0.0849609375
H2,113,zz4_H2_zz4_pair_0113,zz4_pair_0113,5,8,0000,131,1024,0.1279296875
H2,114,zz4_H2_zz4_pair_0114,zz4_pair_0114,5,9,0000,80,1024,0.078125
H2,115,zz4_H2_zz4_pair_0115,zz4_pair_0115,5,10,0000,28,1024,0.02734375
H2,116,zz4_H2_zz4_pair_0116,zz4_pair_0116,5,11,0000,51,1024,0.0498046875
H2,117,zz4_H2_zz4_pair_0117,zz4_pair_0117,5,12,0000,145,1024,0.1416015625
H2,118,zz4_H2_zz4_pair_0118,zz4_pair_0118,5,13,0000,83,1024,0.0810546875
H2,119,zz4_H2_zz4_pair_0119,zz4_pair_0119,5,14,0000,33,1024,0.0322265625
H2,120,zz4_H2_zz4_pair_0120,zz4_pair_0120,5,15,0000,48,1024,0.046875
H2,121,zz4_H2_zz4_pair_0121,zz4_pair_0121,5,16,0000,73,1024,0.0712890625
H2,122,zz4_H2_zz4_pair_0122,zz4_pair_0122,5,17,0000,121,1024,0.1181640625
H2,123,zz4_H2_zz4_pair_0123,zz4_pair_0123,5,18,0000,132,1024,0.12890625
H2,124,zz4_H2_zz4_pair_0124,zz4_pair_0124,5,19,0000,42,1024,0.041015625
H2,125,zz4_H2_zz4_pair_0125,zz4_pair_0125,5,20,0000,32,1024,0.03125
H2,126,zz4_H2_zz4_pair_0126,zz4_pair_0126,5,21,0000,32,1024,0.03125
H2,127,zz4_H2_zz4_pair_0127,zz4_pair_0127,5,22,0000,63,1024,0.0615234375
H2,128,zz4_H2_zz4_pair_0128,zz4_pair_0128,5,23,0000,79,1024,0.0771484375
H2,129,zz4_H2_zz4_pair_0129,zz4_pair_0129,6,6,0000,960,1024,0.9375
H2,130,zz4_H2_zz4_pair_0130,zz4_pair_0130,6,7,0000,108,1024,0.10546875
H2,131,zz4_H2_zz4_pair_0131,zz4_pair_0131,6,8,0000,67,1024,0.0654296875
H2,132,zz4_H2_zz4_pair_0132,zz4_pair_0132,6,9,0000,35,1024,0.0341796875
H2,133,zz4_H2_zz4_pair_0133,zz4_pair_0133,6,10,0000,404,1024,0.39453125
H2,134,zz4_H2_zz4_pair_0134,zz4_pair_0134,6,11,0000,95,1024,0.0927734375
H2,135,zz4_H2_zz4_pair_0135,zz4_pair_0135,6,12,0000,36,1024,0.03515625
H2,136,zz4_H2_zz4_pair_0136,zz4_pair_0136,6,13,0000,12,1024,0.01171875
H2,137,zz4_H2_zz4_pair_0137,zz4_pair_0137,6,14,0000,116,1024,0.11328125
H2,138,zz4_H2_zz4_pair_0138,zz4_pair_0138,6,15,0000,54,1024,0.052734375
H2,139,zz4_H2_zz4_pair_0139,zz4_pair_0139,6,16,0000,125,1024,0.1220703125
H2,140,zz4_H2_zz4_pair_0140,zz4_pair_0140,6,17,0000,105,1024,0.1025390625
H2,141,zz4_H2_zz4_pair_0141,zz4_pair_0141,6,18,0000,151,1024,0.1474609375
H2,142,zz4_H2_zz4_pair_0142,zz4_pair_0142,6,19,0000,200,1024,0.1953125
H2,143,zz4_H2_zz4_pair_0143,zz4_pair_0143,6,20,0000,142,1024,0.138671875
H2,144,zz4_H2_zz4_pair_0144,zz4_pair_0144,6,21,0000,32,1024,0.03125
H2,145,zz4_H2_zz4_pair_0145,zz4_pair_0145,6,22,0000,393,1024,0.3837890625
H2,146,zz4_H2_zz4_pair_0146,zz4_pair_0146,6,23,0000,45,1024,0.0439453125
H2,147,zz4_H2_zz4_pair_0147,zz4_pair_0147,7,7,0000,967,1024,0.9443359375
H2,148,zz4_H2_zz4_pair_0148,zz4_pair_0148,7,8,0000,45,1024,0.0439453125
H2,149,zz4_H2_zz4_pair_0149,zz4_pair_0149,7,9,0000,48,1024,0.046875
H2,150,zz4_H2_zz4_pair_0150,zz4_pair_0150,7,10,0000,175,1024,0.1708984375
H2,151,zz4_H2_zz4_pair_0151,zz4_pair_0151,7,11,0000,40,1024,0.0390625
H2,152,zz4_H2_zz4_pair_0152,zz4_pair_0152,7,12,0000,80,1024,0.078125
H2,153,zz4_H2_zz4_pair_0153,zz4_pair_0153,7,13,0000,50,1024,0.048828125
H2,154,zz4_H2_zz4_pair_0154,zz4_pair_0154,7,14,0000,152,1024,0.1484375
H2,155,zz4_H2_zz4_pair_0155,zz4_pair_0155,7,15,0000,115,1024,0.1123046875
H2,156,zz4_H2_zz4_pair_0156,zz4_pair_0156,7,16,0000,16,1024,0.015625
H2,157,zz4_H2_zz4_pair_0157,zz4_pair_0157,7,17,0000,56,1024,0.0546875
H2,158,zz4_H2_zz4_pair_0158,zz4_pair_0158,7,18,0000,98,1024,0.095703125
H2,159,zz4_H2_zz4_pair_0159,zz4_pair_0159,7,19,0000,25,1024,0.0244140625
H2,160,zz4_H2_zz4_pair_0160,zz4_pair_0160,7,20,0000,83,1024,0.0810546875
H2,161,zz4_H2_zz4_pair_0161,zz4_pair_0161,7,21,0000,42,1024,0.041015625
H2,162,zz4_H2_zz4_pair_0162,zz4_pair_0162,7,22,0000,200,1024,0.1953125
H2,163,zz4_H2_zz4_pair_0163,zz4_pair_0163,7,23,0000,40,1024,0.0390625
H2,164,zz4_H2_zz4_pair_0164,zz4_pair_0164,8,8,0000,964,1024,0.94140625
H2,165,zz4_H2_zz4_pair_0165,zz4_pair_0165,8,9,0000,113,1024,0.1103515625
H2,166,zz4_H2_zz4_pair_0166,zz4_pair_0166,8,10,0000,81,1024,0.0791015625
H2,167,zz4_H2_zz4_pair_0167,zz4_pair_0167,8,11,0000,23,1024,0.0224609375
H2,168,zz4_H2_zz4_pair_0168,zz4_pair_0168,8,12,0000,34,1024,0.033203125
H2,169,zz4_H2_zz4_pair_0169,zz4_pair_0169,8,13,0000,128,1024,0.125
H2,170,zz4_H2_zz4_pair_0170,zz4_pair_0170,8,14,0000,59,1024,0.0576171875
H2,171,zz4_H2_zz4_pair_0171,zz4_pair_0171,8,15,0000,42,1024,0.041015625
H2,172,zz4_H2_zz4_pair_0172,zz4_pair_0172,8,16,0000,18,1024,0.017578125
H2,173,zz4_H2_zz4_pair_0173,zz4_pair_0173,8,17,0000,47,1024,0.0458984375
H2,174,zz4_H2_zz4_pair_0174,zz4_pair_0174,8,18,0000,34,1024,0.033203125
H2,175,zz4_H2_zz4_pair_0175,zz4_pair_0175,8,19,0000,14,1024,0.013671875
H2,176,zz4_H2_zz4_pair_0176,zz4_pair_0176,8,20,0000,61,1024,0.0595703125
H2,177,zz4_H2_zz4_pair_0177,zz4_pair_0177,8,21,0000,27,1024,0.0263671875
H2,178,zz4_H2_zz4_pair_0178,zz4_pair_0178,8,22,0000,93,1024,0.0908203125
H2,179,zz4_H2_zz4_pair_0179,zz4_pair_0179,8,23,0000,179,1024,0.1748046875
H2,180,zz4_H2_zz4_pair_0180,zz4_pair_0180,9,9,0000,982,1024,0.958984375
H2,181,zz4_H2_zz4_pair_0181,zz4_pair_0181,9,10,0000,40,1024,0.0390625
H2,182,zz4_H2_zz4_pair_0182,zz4_pair_0182,9,11,0000,93,1024,0.0908203125
H2,183,zz4_H2_zz4_pair_0183,zz4_pair_0183,9,12,0000,220,1024,0.21484375
H2,184,zz4_H2_zz4_pair_0184,zz4_pair_0184,9,13,0000,186,1024,0.181640625
H2,185,zz4_H2_zz4_pair_0185,zz4_pair_0185,9,14,0000,70,1024,0.068359375
H2,186,zz4_H2_zz4_pair_0186,zz4_pair_0186,9,15,0000,116,1024,0.11328125
H2,187,zz4_H2_zz4_pair_0187,zz4_pair_0187,9,16,0000,115,1024,0.1123046875
H2,188,zz4_H2_zz4_pair_0188,zz4_pair_0188,9,17,0000,60,1024,0.05859375
H2,189,zz4_H2_zz4_pair_0189,zz4_pair_0189,9,18,0000,55,1024,0.0537109375
H2,190,zz4_H2_zz4_pair_0190,zz4_pair_0190,9,19,0000,43,1024,0.0419921875
H2,191,zz4_H2_zz4_pair_0191,zz4_pair_0191,9,20,0000,83,1024,0.0810546875
H2,192,zz4_H2_zz4_pair_0192,zz4_pair_0192,9,21,0000,61,1024,0.0595703125
H2,193,zz4_H2_zz4_pair_0193,zz4_pair_0193,9,22,0000,42,1024,0.041015625
H2,194,zz4_H2_zz4_pair_0194,zz4_pair_0194,9,23,0000,75,1024,0.0732421875
H2,195,zz4_H2_zz4_pair_0195,zz4_pair_0195,10,10,0000,966,1024,0.943359375
H2,196,zz4_H2_zz4_pair_0196,zz4_pair_0196,10,11,0000,62,1024,0.060546875
H2,197,zz4_H2_zz4_pair_0197,zz4_pair_0197,10,12,0000,49,1024,0.0478515625
H2,198,zz4_H2_zz4_pair_0198,zz4_pair_0198,10,13,0000,39,1024,0.0380859375
H2,199,zz4_H2_zz4_pair_0199,zz4_pair_0199,10,14,0000,71,1024,0.0693359375
H2,200,zz4_H2_zz4_pair_0200,zz4_pair_0200,10,15,0000,17,1024,0.0166015625
H2,201,zz4_H2_zz4_pair_0201,zz4_pair_0201,10,16,0000,39,1024,0.0380859375
H2,202,zz4_H2_zz4_pair_0202,zz4_pair_0202,10,17,0000,153,1024,0.1494140625
H2,203,zz4_H2_zz4_pair_0203,zz4_pair_0203,10,18,0000,230,1024,0.224609375
H2,204,zz4_H2_zz4_pair_0204,zz4_pair_0204,10,19,0000,89,1024,0.0869140625
H2,205,zz4_H2_zz4_pair_0205,zz4_pair_0205,10,20,0000,130,1024,0.126953125
H2,206,zz4_H2_zz4_pair_0206,zz4_pair_0206,10,21,0000,78,1024,0.076171875
H2,207,zz4_H2_zz4_pair_0207,zz4_pair_0207,10,22,0000,710,1024,0.693359375
H2,208,zz4_H2_zz4_pair_0208,zz4_pair_0208,10,23,0000,28,1024,0.02734375
H2,209,zz4_H2_zz4_pair_0209,zz4_pair_0209,11,11,0000,970,1024,0.947265625
H2,210,zz4_H2_zz4_pair_0210,zz4_pair_0210,11,12,0000,193,1024,0.1884765625
H2,211,zz4_H2_zz4_pair_0211,zz4_pair_0211,11,13,0000,49,1024,0.0478515625
H2,212,zz4_H2_zz4_pair_0212,zz4_pair_0212,11,14,0000,77,1024,0.0751953125
H2,213,zz4_H2_zz4_pair_0213,zz4_pair_0213,11,15,0000,42,1024,0.041015625
H2,214,zz4_H2_zz4_pair_0214,zz4_pair_0214,11,16,0000,516,1024,0.50390625
H2,215,zz4_H2_zz4_pair_0215,zz4_pair_0215,11,17,0000,53,1024,0.0517578125
H2,216,zz4_H2_zz4_pair_0216,zz4_pair_0216,11,18,0000,42,1024,0.041015625
H2,217,zz4_H2_zz4_pair_0217,zz4_pair_0217,11,19,0000,515,1024,0.5029296875
H2,218,zz4_H2_zz4_pair_0218,zz4_pair_0218,11,20,0000,89,1024,0.0869140625
H2,219,zz4_H2_zz4_pair_0219,zz4_pair_0219,11,21,0000,160,1024,0.15625
H2,220,zz4_H2_zz4_pair_0220,zz4_pair_0220,11,22,0000,61,1024,0.0595703125
H2,221,zz4_H2_zz4_pair_0221,zz4_pair_0221,11,23,0000,12,1024,0.01171875
H2,222,zz4_H2_zz4_pair_0222,zz4_pair_0222,12,12,0000,957,1024,0.9345703125
